id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1|road||||||||name|road1|
1|road||||||||length|25.300000|
1|road||||||||id|1|
1|road||||||||junction|-1|
1|road|link|predecessor||||||elementType|road|
1|road|link|predecessor||||||elementId|-1|
1|road|link|predecessor||||||contactPoint|start|
1|road|link|successor||||||elementType|junction|
1|road|link|successor||||||elementId|1|
1|road|link|successor||||||contactPoint|end|
1|road|type|speed||||||max|13|
1|road|type|speed||||||unit|m/s|
1|road|type|||||||s|0.000000|
1|road|type|||||||type|town|
1|road|planView|geometry||||||s|0.000000|
1|road|planView|geometry||||||x|700286.283393|
1|road|planView|geometry||||||y|4972970.116780|
1|road|planView|geometry||||||hdg|5.478753|
1|road|planView|geometry||||||length|19.400000|
1|road|planView|geometry|poly3|||||a|0.000000|
1|road|planView|geometry|poly3|||||b|0.000000|
1|road|planView|geometry|poly3|||||c|-0.005778|
1|road|planView|geometry|poly3|||||d|0.000143|
1|road|planView|geometry||||||s|19.400000|
1|road|planView|geometry||||||x|700299.412042|
1|road|planView|geometry||||||y|4972955.854590|
1|road|planView|geometry||||||hdg|5.446573|
1|road|planView|geometry||||||length|5.900000|
1|road|planView|geometry|poly3|||||a|0.000000|
1|road|planView|geometry|poly3|||||b|0.000000|
1|road|planView|geometry|poly3|||||c|-0.001962|
1|road|planView|geometry|poly3|||||d|0.000028|
1|road|lanes|laneSection||||||s|0.000000|
1|road|lanes|laneSection||||||singleSide|false|
1|road|lanes|laneSection|center|lane||||type|driving|
1|road|lanes|laneSection|center|lane||||id|0|
1|road|lanes|laneSection|center|lane||||level|true|
1|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1|road|lanes|laneSection|center|lane|link|successor||id|0|
1|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|center|lane|roadMark|||type|solid|
1|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|center|lane|roadMark|||color|standard|
1|road|lanes|laneSection|center|lane|roadMark|||material|standard|
1|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection|right|lane||||type|driving|
1|road|lanes|laneSection|right|lane||||id|-1|
1|road|lanes|laneSection|right|lane||||level|true|
1|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1|road|lanes|laneSection|right|lane|link|successor||id|-1|
1|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1|road|lanes|laneSection|right|lane|width|||a|3.441409|
1|road|lanes|laneSection|right|lane|width|||b|-0.172885|
1|road|lanes|laneSection|right|lane|width|||c|0.020895|
1|road|lanes|laneSection|right|lane|width|||d|-0.000556|
1|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection|left|lane||||type|driving|
1|road|lanes|laneSection|left|lane||||id|1|
1|road|lanes|laneSection|left|lane||||level|true|
1|road|lanes|laneSection|left|lane|link|predecessor||id|1|
1|road|lanes|laneSection|left|lane|link|successor||id|1|
1|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
1|road|lanes|laneSection|left|lane|width|||a|3.474553|
1|road|lanes|laneSection|left|lane|width|||b|-0.073988|
1|road|lanes|laneSection|left|lane|width|||c|0.004529|
1|road|lanes|laneSection|left|lane|width|||d|0.000038|
1|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|left|lane|roadMark|||type|solid|
1|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|left|lane|roadMark|||color|standard|
1|road|lanes|laneSection|left|lane|roadMark|||material|standard|
1|road|lanes|laneSection|left|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection||||||s|5.500000|
1|road|lanes|laneSection||||||singleSide|false|
1|road|lanes|laneSection|center|lane||||type|driving|
1|road|lanes|laneSection|center|lane||||id|0|
1|road|lanes|laneSection|center|lane||||level|true|
1|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1|road|lanes|laneSection|center|lane|link|successor||id|0|
1|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|center|lane|roadMark|||type|solid|
1|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|center|lane|roadMark|||color|standard|
1|road|lanes|laneSection|center|lane|roadMark|||material|standard|
1|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection|right|lane||||type|driving|
1|road|lanes|laneSection|right|lane||||id|-1|
1|road|lanes|laneSection|right|lane||||level|true|
1|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1|road|lanes|laneSection|right|lane|link|successor||id|-1|
1|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1|road|lanes|laneSection|right|lane|width|||a|3.030172|
1|road|lanes|laneSection|right|lane|width|||b|-0.000730|
1|road|lanes|laneSection|right|lane|width|||c|0.000129|
1|road|lanes|laneSection|right|lane|width|||d|-0.000053|
1|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection|left|lane||||type|driving|
1|road|lanes|laneSection|left|lane||||id|1|
1|road|lanes|laneSection|left|lane||||level|true|
1|road|lanes|laneSection|left|lane|link|predecessor||id|1|
1|road|lanes|laneSection|left|lane|link|successor||id|1|
1|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
1|road|lanes|laneSection|left|lane|width|||a|3.210930|
1|road|lanes|laneSection|left|lane|width|||b|-0.039793|
1|road|lanes|laneSection|left|lane|width|||c|0.002257|
1|road|lanes|laneSection|left|lane|width|||d|-0.000004|
1|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|left|lane|roadMark|||type|solid|
1|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|left|lane|roadMark|||color|standard|
1|road|lanes|laneSection|left|lane|roadMark|||material|standard|
1|road|lanes|laneSection|left|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection||||||s|16.600000|
1|road|lanes|laneSection||||||singleSide|false|
1|road|lanes|laneSection|center|lane||||type|driving|
1|road|lanes|laneSection|center|lane||||id|0|
1|road|lanes|laneSection|center|lane||||level|true|
1|road|lanes|laneSection|center|lane|link|predecessor||id|0|
