id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1003|road||||||||name|J3|
1003|road||||||||length|34.800000|
1003|road||||||||id|1003|
1003|road||||||||junction|1|
1003|road|link|predecessor||||||elementType|road|
1003|road|link|predecessor||||||elementId|3|
1003|road|link|predecessor||||||contactPoint|start|
1003|road|link|successor||||||elementType|road|
1003|road|link|successor||||||elementId|4|
1003|road|link|successor||||||contactPoint|end|
1003|road|type|speed||||||max|8|
1003|road|type|speed||||||unit|m/s|
1003|road|type|||||||s|0.000000|
1003|road|type|||||||type|town|
1003|road|planView|geometry||||||s|0.000000|
1003|road|planView|geometry||||||x|50.429943|
1003|road|planView|geometry||||||y|-46.127964|
1003|road|planView|geometry||||||hdg|2.380434|
1003|road|planView|geometry||||||length|2.900000|
1003|road|planView|geometry|poly3|||||a|0.000000|
1003|road|planView|geometry|poly3|||||b|0.000000|
1003|road|planView|geometry|poly3|||||c|0.014644|
1003|road|planView|geometry|poly3|||||d|-0.004449|
1003|road|planView|geometry||||||s|2.900000|
1003|road|planView|geometry||||||x|48.341819|
1003|road|planView|geometry||||||y|-44.116742|
1003|road|planView|geometry||||||hdg|2.265836|
1003|road|planView|geometry||||||length|12.100000|
1003|road|planView|geometry|poly3|||||a|0.000000|
1003|road|planView|geometry|poly3|||||b|0.000000|
1003|road|planView|geometry|poly3|||||c|-0.021935|
1003|road|planView|geometry|poly3|||||d|-0.000702|
1003|road|planView|geometry||||||s|15.000000|
1003|road|planView|geometry||||||x|44.122794|
1003|road|planView|geometry||||||y|-33.015983|
1003|road|planView|geometry||||||hdg|1.596636|
1003|road|planView|geometry||||||length|12.100000|
1003|road|planView|geometry|poly3|||||a|0.000000|
1003|road|planView|geometry|poly3|||||b|0.000000|
1003|road|planView|geometry|poly3|||||c|-0.021935|
1003|road|planView|geometry|poly3|||||d|-0.000702|
1003|road|planView|geometry||||||s|27.100000|
1003|road|planView|geometry||||||x|47.700198|
1003|road|planView|geometry||||||y|-21.692147|
1003|road|planView|geometry||||||hdg|0.927435|
1003|road|planView|geometry||||||length|3.800000|
1003|road|planView|geometry|poly3|||||a|0.000000|
1003|road|planView|geometry|poly3|||||b|0.000000|
1003|road|planView|geometry|poly3|||||c|-0.027267|
1003|road|planView|geometry|poly3|||||d|-0.000161|
1003|road|planView|geometry||||||s|30.900000|
1003|road|planView|geometry||||||x|50.273638|
1003|road|planView|geometry||||||y|-18.905694|
1003|road|planView|geometry||||||hdg|0.573780|
1003|road|planView|geometry||||||length|3.900000|
1003|road|planView|geometry|poly3|||||a|0.000000|
1003|road|planView|geometry|poly3|||||b|0.000000|
1003|road|planView|geometry|poly3|||||c|-0.001339|
1003|road|planView|geometry|poly3|||||d|0.000182|
1003|road|lanes|laneSection||||||s|0.000000|
1003|road|lanes|laneSection||||||singleSide|true|
1003|road|lanes|laneSection|center|lane||||type|driving|
1003|road|lanes|laneSection|center|lane||||id|0|
1003|road|lanes|laneSection|center|lane||||level|true|
1003|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1003|road|lanes|laneSection|center|lane|link|successor||id|0|
1003|road|lanes|laneSection|right|lane||||type|driving|
1003|road|lanes|laneSection|right|lane||||id|-1|
1003|road|lanes|laneSection|right|lane||||level|true|
1003|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1003|road|lanes|laneSection|right|lane|link|successor||id|-1|
1003|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1003|road|lanes|laneSection|right|lane|width|||a|2.950881|
1003|road|lanes|laneSection|right|lane|width|||b|-0.018204|
1003|road|lanes|laneSection|right|lane|width|||c|-0.034274|
1003|road|lanes|laneSection|right|lane|width|||d|0.014660|
1003|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1003|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1003|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1003|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1003|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1003|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1003|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1003|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1003|road|lanes|laneSection||||||s|2.800000|
1003|road|lanes|laneSection||||||singleSide|true|
1003|road|lanes|laneSection|center|lane||||type|driving|
1003|road|lanes|laneSection|center|lane||||id|0|
1003|road|lanes|laneSection|center|lane||||level|true|
1003|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1003|road|lanes|laneSection|center|lane|link|successor||id|0|
1003|road|lanes|laneSection|right|lane||||type|driving|
1003|road|lanes|laneSection|right|lane||||id|-1|
1003|road|lanes|laneSection|right|lane||||level|true|
1003|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1003|road|lanes|laneSection|right|lane|link|successor||id|-1|
1003|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1003|road|lanes|laneSection|right|lane|width|||a|2.953015|
1003|road|lanes|laneSection|right|lane|width|||b|-0.069181|
1003|road|lanes|laneSection|right|lane|width|||c|0.125846|
