id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1007|road||||||||name|J7|
1007|road||||||||length|45.300000|
1007|road||||||||id|1007|
1007|road||||||||junction|1|
1007|road|link|predecessor||||||elementType|road|
1007|road|link|predecessor||||||elementId|3|
1007|road|link|predecessor||||||contactPoint|start|
1007|road|link|successor||||||elementType|road|
1007|road|link|successor||||||elementId|1|
1007|road|link|successor||||||contactPoint|end|
1007|road|type|speed||||||max|13|
1007|road|type|speed||||||unit|m/s|
1007|road|type|||||||s|0.000000|
1007|road|type|||||||type|town|
1007|road|planView|geometry||||||s|0.000000|
1007|road|planView|geometry||||||x|50.420908|
1007|road|planView|geometry||||||y|-46.121085|
1007|road|planView|geometry||||||hdg|2.410897|
1007|road|planView|geometry||||||length|8.600000|
1007|road|planView|geometry|poly3|||||a|0.000000|
1007|road|planView|geometry|poly3|||||b|0.000000|
1007|road|planView|geometry|poly3|||||c|-0.000894|
1007|road|planView|geometry|poly3|||||d|0.000091|
1007|road|planView|geometry||||||s|8.600000|
1007|road|planView|geometry||||||x|44.011143|
1007|road|planView|geometry||||||y|-40.387955|
1007|road|planView|geometry||||||hdg|2.497870|
1007|road|planView|geometry||||||length|20.900000|
1007|road|planView|geometry|poly3|||||a|0.000000|
1007|road|planView|geometry|poly3|||||b|0.000000|
1007|road|planView|geometry|poly3|||||c|0.000171|
1007|road|planView|geometry|poly3|||||d|-0.000007|
1007|road|planView|geometry||||||s|29.500000|
1007|road|planView|geometry||||||x|27.299878|
1007|road|planView|geometry||||||y|-27.837072|
1007|road|planView|geometry||||||hdg|2.400193|
1007|road|planView|geometry||||||length|15.800000|
1007|road|planView|geometry|poly3|||||a|0.000000|
1007|road|planView|geometry|poly3|||||b|0.000000|
1007|road|planView|geometry|poly3|||||c|0.000000|
1007|road|planView|geometry|poly3|||||d|-0.000000|
1007|road|lanes|laneSection||||||s|0.000000|
1007|road|lanes|laneSection||||||singleSide|true|
1007|road|lanes|laneSection|center|lane||||type|driving|
1007|road|lanes|laneSection|center|lane||||id|0|
1007|road|lanes|laneSection|center|lane||||level|true|
1007|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1007|road|lanes|laneSection|center|lane|link|successor||id|0|
1007|road|lanes|laneSection|right|lane||||type|driving|
1007|road|lanes|laneSection|right|lane||||id|-1|
1007|road|lanes|laneSection|right|lane||||level|true|
1007|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1007|road|lanes|laneSection|right|lane|link|successor||id|-1|
1007|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1007|road|lanes|laneSection|right|lane|width|||a|2.968016|
1007|road|lanes|laneSection|right|lane|width|||b|0.029093|
1007|road|lanes|laneSection|right|lane|width|||c|-0.011252|
1007|road|lanes|laneSection|right|lane|width|||d|0.000699|
1007|road|lanes|laneSection||||||s|8.800000|
1007|road|lanes|laneSection||||||singleSide|true|
1007|road|lanes|laneSection|center|lane||||type|driving|
1007|road|lanes|laneSection|center|lane||||id|0|
1007|road|lanes|laneSection|center|lane||||level|true|
1007|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1007|road|lanes|laneSection|center|lane|link|successor||id|0|
1007|road|lanes|laneSection|right|lane||||type|driving|
1007|road|lanes|laneSection|right|lane||||id|-1|
1007|road|lanes|laneSection|right|lane||||level|true|
1007|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1007|road|lanes|laneSection|right|lane|link|successor||id|-1|
1007|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1007|road|lanes|laneSection|right|lane|width|||a|2.829185|
1007|road|lanes|laneSection|right|lane|width|||b|0.056713|
1007|road|lanes|laneSection|right|lane|width|||c|0.000239|
1007|road|lanes|laneSection|right|lane|width|||d|-0.000010|
1007|road|lanes|laneSection||||||s|29.600000|
1007|road|lanes|laneSection||||||singleSide|true|
1007|road|lanes|laneSection|center|lane||||type|driving|
1007|road|lanes|laneSection|center|lane||||id|0|
1007|road|lanes|laneSection|center|lane||||level|true|
1007|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1007|road|lanes|laneSection|center|lane|link|successor||id|0|
1007|road|lanes|laneSection|right|lane||||type|driving|
1007|road|lanes|laneSection|right|lane||||id|-1|
1007|road|lanes|laneSection|right|lane||||level|true|
1007|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1007|road|lanes|laneSection|right|lane|link|successor||id|-1|
1007|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1007|road|lanes|laneSection|right|lane|width|||a|4.021723|
1007|road|lanes|laneSection|right|lane|width|||b|-0.035984|
1007|road|lanes|laneSection|right|lane|width|||c|-0.000987|
1007|road|lanes|laneSection|right|lane|width|||d|0.000055|
1007|road|lanes|laneSection||||||s|44.600000|
1007|road|lanes|laneSection||||||singleSide|true|
1007|road|lanes|laneSection|center|lane||||type|driving|
1007|road|lanes|laneSection|center|lane||||id|0|
1007|road|lanes|laneSection|center|lane||||level|true|
1007|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1007|road|lanes|laneSection|center|lane|link|successor||id|0|
1007|road|lanes|laneSection|right|lane||||type|driving|
1007|road|lanes|laneSection|right|lane||||id|-1|
1007|road|lanes|laneSection|right|lane||||level|true|
1007|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1007|road|lanes|laneSection|right|lane|link|successor||id|-1|
1007|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1007|road|lanes|laneSection|right|lane|width|||a|3.445139|
1007|road|lanes|laneSection|right|lane|width|||b|0.046500|
1007|road|lanes|laneSection|right|lane|width|||c|0.000000|
1007|road|lanes|laneSection|right|lane|width|||d|-0.000000|
1007|road|objects|object||||||type|bicycle / pedestrian crossing|
1007|road|objects|object||||||name|passage3|
1007|road|objects|object||||||id|3003|
1007|road|objects|object||||||s|0.000000|
1007|road|objects|object||||||t|0.000000|
1007|road|objects|object||||||zOffset|0.000000|
1007|road|objects|object||||||validLength|4.000000|
1007|road|objects|object||||||orientation|+|
1007|road|objects|object||||||length|4.000000|
1007|road|objects|object||||||width|6.000000|
1007|road|objects|object||||||radius|0.000000|
1007|road|objects|object||||||height|0.000000|
1007|road|objects|object||||||hdg|0.000000|
1007|road|objects|object||||||pitch|0.000000|
1007|road|objects|object||||||roll|0.000000|
1007|road|signals|signal||||||name|light3|
1007|road|signals|signal||||||s|2.000000|
1007|road|signals|signal||||||t|3.000000|
1007|road|signals|signal||||||id|2003|
1007|road|signals|signal||||||dynamic|yes|
1007|road|signals|signal||||||orientation|+|
1007|road|signals|signal||||||zOffset|0.000000|
1007|road|signals|signal||||||country|DEU|
1007|road|signals|signal||||||type|1000002|
1007|road|signals|signal||||||subtype|-1|
1007|road|signals|signal||||||value|30.000000|
1007|road|signals|signal||||||unit|m/s|
1007|road|signals|signal||||||height|2.15|
1007|road|signals|signal||||||width|0.15|
1007|road|signals|signal||||||hOffset|0.0|
1007|road|signals|signal||||||pitch|0.0|
1007|road|signals|signal||||||roll|0.0|
1007|road|signals|signal||||||text|trafficlight|
1007|road|signals|signal||||||name|light7|
1007|road|signals|signal||||||s|2.000000|
1007|road|signals|signal||||||t|-3.500000|
1007|road|signals|signal||||||id|2007|
1007|road|signals|signal||||||dynamic|yes|
1007|road|signals|signal||||||orientation|+|
1007|road|signals|signal||||||zOffset|0.000000|
1007|road|signals|signal||||||country|DEU|
1007|road|signals|signal||||||type|1000002|
1007|road|signals|signal||||||subtype|-1|
1007|road|signals|signal||||||value|30.000000|
1007|road|signals|signal||||||unit|m/s|
1007|road|signals|signal||||||height|2.15|
1007|road|signals|signal||||||width|0.15|
1007|road|signals|signal||||||hOffset|0.0|
1007|road|signals|signal||||||pitch|0.0|
1007|road|signals|signal||||||roll|0.0|
1007|road|signals|signal||||||text|trafficlight|
1007|road|signals|signal||||||name|trilight3|
1007|road|signals|signal||||||s|2.000000|
1007|road|signals|signal||||||t|-4.500000|
1007|road|signals|signal||||||id|2011|
1007|road|signals|signal||||||dynamic|yes|
1007|road|signals|signal||||||orientation|+|
1007|road|signals|signal||||||zOffset|0.000000|
1007|road|signals|signal||||||country|DEU|
1007|road|signals|signal||||||type|1000001|
1007|road|signals|signal||||||subtype|-1|
1007|road|signals|signal||||||value|30.000000|
1007|road|signals|signal||||||unit|m/s|
1007|road|signals|signal||||||height|3.9|
1007|road|signals|signal||||||width|0.15|
1007|road|signals|signal||||||hOffset|0.0|
1007|road|signals|signal||||||pitch|0.0|
1007|road|signals|signal||||||roll|0.0|
1007|road|signals|signal||||||text|trafficlight|
