id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1010|road||||||||name|J10|
1010|road||||||||length|34.100000|
1010|road||||||||id|1010|
1010|road||||||||junction|1|
1010|road|link|predecessor||||||elementType|road|
1010|road|link|predecessor||||||elementId|2|
1010|road|link|predecessor||||||contactPoint|start|
1010|road|link|successor||||||elementType|road|
1010|road|link|successor||||||elementId|1|
1010|road|link|successor||||||contactPoint|end|
1010|road|type|speed||||||max|8|
1010|road|type|speed||||||unit|m/s|
1010|road|type|||||||s|0.000000|
1010|road|type|||||||type|town|
1010|road|planView|geometry||||||s|0.000000|
1010|road|planView|geometry||||||x|9.183480|
1010|road|planView|geometry||||||y|-44.891948|
1010|road|planView|geometry||||||hdg|0.688607|
1010|road|planView|geometry||||||length|5.800000|
1010|road|planView|geometry|poly3|||||a|0.000000|
1010|road|planView|geometry|poly3|||||b|0.000000|
1010|road|planView|geometry|poly3|||||c|-0.001157|
1010|road|planView|geometry|poly3|||||d|0.000172|
1010|road|planView|geometry||||||s|5.800000|
1010|road|planView|geometry||||||x|13.658855|
1010|road|planView|geometry||||||y|-41.203208|
1010|road|planView|geometry||||||hdg|0.842500|
1010|road|planView|geometry||||||length|13.300000|
1010|road|planView|geometry|poly3|||||a|0.000000|
1010|road|planView|geometry|poly3|||||b|0.000000|
1010|road|planView|geometry|poly3|||||c|0.019168|
1010|road|planView|geometry|poly3|||||d|0.000582|
1010|road|planView|geometry||||||s|19.100000|
1010|road|planView|geometry||||||x|18.798058|
1010|road|planView|geometry||||||y|-29.196108|
1010|road|planView|geometry||||||hdg|1.500269|
1010|road|planView|geometry||||||length|10.500000|
1010|road|planView|geometry|poly3|||||a|0.000000|
1010|road|planView|geometry|poly3|||||b|0.000000|
1010|road|planView|geometry|poly3|||||c|0.022178|
1010|road|planView|geometry|poly3|||||d|0.000378|
1010|road|planView|geometry||||||s|29.600000|
1010|road|planView|geometry||||||x|16.861868|
1010|road|planView|geometry||||||y|-18.996079|
1010|road|planView|geometry||||||hdg|2.076106|
1010|road|planView|geometry||||||length|4.500000|
1010|road|planView|geometry|poly3|||||a|0.000000|
1010|road|planView|geometry|poly3|||||b|0.000000|
1010|road|planView|geometry|poly3|||||c|0.048044|
1010|road|planView|geometry|poly3|||||d|-0.004057|
1010|road|lanes|laneSection||||||s|0.000000|
1010|road|lanes|laneSection||||||singleSide|true|
1010|road|lanes|laneSection|center|lane||||type|driving|
1010|road|lanes|laneSection|center|lane||||id|0|
1010|road|lanes|laneSection|center|lane||||level|true|
1010|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1010|road|lanes|laneSection|center|lane|link|successor||id|0|
1010|road|lanes|laneSection|right|lane||||type|driving|
1010|road|lanes|laneSection|right|lane||||id|-1|
1010|road|lanes|laneSection|right|lane||||level|true|
1010|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1010|road|lanes|laneSection|right|lane|link|successor||id|-1|
1010|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|width|||a|3.386311|
1010|road|lanes|laneSection|right|lane|width|||b|-0.004820|
1010|road|lanes|laneSection|right|lane|width|||c|-0.003316|
1010|road|lanes|laneSection|right|lane|width|||d|0.000006|
1010|road|lanes|laneSection||||||s|5.900000|
1010|road|lanes|laneSection||||||singleSide|true|
1010|road|lanes|laneSection|center|lane||||type|driving|
