id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1012|road||||||||name|J12|
1012|road||||||||length|34.800000|
1012|road||||||||id|1012|
1012|road||||||||junction|1|
1012|road|link|predecessor||||||elementType|road|
1012|road|link|predecessor||||||elementId|4|
1012|road|link|predecessor||||||contactPoint|start|
1012|road|link|successor||||||elementType|road|
1012|road|link|successor||||||elementId|3|
1012|road|link|successor||||||contactPoint|end|
1012|road|type|speed||||||max|8|
1012|road|type|speed||||||unit|m/s|
1012|road|type|||||||s|0.000000|
1012|road|type|||||||type|town|
1012|road|planView|geometry||||||s|0.000000|
1012|road|planView|geometry||||||x|53.580255|
1012|road|planView|geometry||||||y|-16.838007|
1012|road|planView|geometry||||||hdg|3.699959|
1012|road|planView|geometry||||||length|3.900000|
1012|road|planView|geometry|poly3|||||a|0.000000|
1012|road|planView|geometry|poly3|||||b|0.000000|
1012|road|planView|geometry|poly3|||||c|-0.000792|
1012|road|planView|geometry|poly3|||||d|0.000182|
1012|road|planView|geometry||||||s|3.900000|
1012|road|planView|geometry||||||x|50.273638|
1012|road|planView|geometry||||||y|-18.905694|
1012|road|planView|geometry||||||hdg|3.864396|
1012|road|planView|geometry||||||length|12.100000|
1012|road|planView|geometry|poly3|||||a|0.000000|
1012|road|planView|geometry|poly3|||||b|0.000000|
1012|road|planView|geometry|poly3|||||c|0.021935|
1012|road|planView|geometry|poly3|||||d|0.000702|
1012|road|planView|geometry||||||s|16.000000|
1012|road|planView|geometry||||||x|44.412588|
1012|road|planView|geometry||||||y|-29.234057|
1012|road|planView|geometry||||||hdg|4.533597|
1012|road|planView|geometry||||||length|12.100000|
1012|road|planView|geometry|poly3|||||a|0.000000|
1012|road|planView|geometry|poly3|||||b|0.000000|
1012|road|planView|geometry|poly3|||||c|0.021935|
1012|road|planView|geometry|poly3|||||d|0.000702|
1012|road|planView|geometry||||||s|28.100000|
1012|road|planView|geometry||||||x|46.222958|
1012|road|planView|geometry||||||y|-40.970737|
1012|road|planView|geometry||||||hdg|5.202797|
1012|road|planView|geometry||||||length|4.000000|
1012|road|planView|geometry|poly3|||||a|0.000000|
1012|road|planView|geometry|poly3|||||b|0.000000|
1012|road|planView|geometry|poly3|||||c|0.024446|
1012|road|planView|geometry|poly3|||||d|0.000783|
