id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1009|road||||||||name|J9|
1009|road||||||||length|41.600000|
1009|road||||||||id|1009|
1009|road||||||||junction|1|
1009|road|link|predecessor||||||elementType|road|
1009|road|link|predecessor||||||elementId|1|
1009|road|link|predecessor||||||contactPoint|start|
1009|road|link|successor||||||elementType|road|
1009|road|link|successor||||||elementId|4|
1009|road|link|successor||||||contactPoint|end|
1009|road|type|speed||||||max|8|
1009|road|type|speed||||||unit|m/s|
1009|road|type|||||||s|0.000000|
1009|road|type|||||||type|town|
1009|road|planView|geometry||||||s|0.000000|
1009|road|planView|geometry||||||x|15.647000|
1009|road|planView|geometry||||||y|-17.167000|
1009|road|planView|geometry||||||hdg|5.541785|
1009|road|planView|geometry||||||length|5.800000|
1009|road|planView|geometry|poly3|||||a|0.000000|
1009|road|planView|geometry|poly3|||||b|0.000000|
1009|road|planView|geometry|poly3|||||c|-0.001912|
1009|road|planView|geometry|poly3|||||d|0.000289|
1009|road|planView|geometry||||||s|5.800000|
1009|road|planView|geometry||||||x|19.929816|
1009|road|planView|geometry||||||y|-21.077681|
1009|road|planView|geometry||||||hdg|5.634302|
1009|road|planView|geometry||||||length|14.400000|
1009|road|planView|geometry|poly3|||||a|0.000000|
1009|road|planView|geometry|poly3|||||b|0.000000|
1009|road|planView|geometry|poly3|||||c|0.018217|
1009|road|planView|geometry|poly3|||||d|0.000436|
1009|road|planView|geometry||||||s|20.200000|
1009|road|planView|geometry||||||x|33.325132|
1009|road|planView|geometry||||||y|-25.640850|
1009|road|planView|geometry||||||hdg|6.279903|
1009|road|planView|geometry||||||length|11.500000|
1009|road|planView|geometry|poly3|||||a|0.000000|
1009|road|planView|geometry|poly3|||||b|0.000000|
1009|road|planView|geometry|poly3|||||c|0.019813|
1009|road|planView|geometry|poly3|||||d|0.000333|
1009|road|planView|geometry||||||s|31.700000|
1009|road|planView|geometry||||||x|44.336392|
1009|road|planView|geometry||||||y|-22.799106|
1009|road|planView|geometry||||||hdg|0.574286|
1009|road|planView|geometry||||||length|9.900000|
1009|road|planView|geometry|poly3|||||a|0.000000|
1009|road|planView|geometry|poly3|||||b|0.000000|
1009|road|planView|geometry|poly3|||||c|-0.000000|
1009|road|planView|geometry|poly3|||||d|0.000000|
1009|road|lanes|laneSection||||||s|0.000000|
1009|road|lanes|laneSection||||||singleSide|true|
1009|road|lanes|laneSection|center|lane||||type|driving|
1009|road|lanes|laneSection|center|lane||||id|0|
1009|road|lanes|laneSection|center|lane||||level|true|
1009|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1009|road|lanes|laneSection|center|lane|link|successor||id|0|
1009|road|lanes|laneSection|right|lane||||type|driving|
1009|road|lanes|laneSection|right|lane||||id|-1|
1009|road|lanes|laneSection|right|lane||||level|true|
1009|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1009|road|lanes|laneSection|right|lane|link|successor||id|-1|
1009|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1009|road|lanes|laneSection|right|lane|width|||a|2.795026|
1009|road|lanes|laneSection|right|lane|width|||b|0.052274|
1009|road|lanes|laneSection|right|lane|width|||c|-0.003938|
1009|road|lanes|laneSection|right|lane|width|||d|0.000090|
1009|road|lanes|laneSection||||||s|21.800000|
1009|road|lanes|laneSection||||||singleSide|true|
1009|road|lanes|laneSection|center|lane||||type|driving|
1009|road|lanes|laneSection|center|lane||||id|0|
1009|road|lanes|laneSection|center|lane||||level|true|
1009|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1009|road|lanes|laneSection|center|lane|link|successor||id|0|
1009|road|lanes|laneSection|right|lane||||type|driving|
1009|road|lanes|laneSection|right|lane||||id|-1|
1009|road|lanes|laneSection|right|lane||||level|true|
1009|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1009|road|lanes|laneSection|right|lane|link|successor||id|-1|
1009|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1009|road|lanes|laneSection|right|lane|width|||a|3.000000|
1009|road|lanes|laneSection|right|lane|width|||b|0.004500|
1009|road|lanes|laneSection|right|lane|width|||c|-0.001784|
1009|road|lanes|laneSection|right|lane|width|||d|0.000155|
1009|road|lanes|laneSection||||||s|31.900000|
1009|road|lanes|laneSection||||||singleSide|true|
1009|road|lanes|laneSection|center|lane||||type|driving|
1009|road|lanes|laneSection|center|lane||||id|0|
1009|road|lanes|laneSection|center|lane||||level|true|
1009|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1009|road|lanes|laneSection|center|lane|link|successor||id|0|
1009|road|lanes|laneSection|right|lane||||type|driving|
1009|road|lanes|laneSection|right|lane||||id|-1|
1009|road|lanes|laneSection|right|lane||||level|true|
1009|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1009|road|lanes|laneSection|right|lane|link|successor||id|-1|
1009|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1009|road|lanes|laneSection|right|lane|width|||a|3.022858|
1009|road|lanes|laneSection|right|lane|width|||b|0.089071|
1009|road|lanes|laneSection|right|lane|width|||c|-0.000793|
1009|road|lanes|laneSection|right|lane|width|||d|-0.000082|
