id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1011|road||||||||name|J11|
1011|road||||||||length|48.000000|
1011|road||||||||id|1011|
1011|road||||||||junction|1|
1011|road|link|predecessor||||||elementType|road|
1011|road|link|predecessor||||||elementId|3|
1011|road|link|predecessor||||||contactPoint|start|
1011|road|link|successor||||||elementType|road|
1011|road|link|successor||||||elementId|2|
1011|road|link|successor||||||contactPoint|end|
1011|road|type|speed||||||max|8|
1011|road|type|speed||||||unit|m/s|
1011|road|type|||||||s|0.000000|
1011|road|type|||||||type|town|
1011|road|planView|geometry||||||s|0.000000|
1011|road|planView|geometry||||||x|50.451500|
1011|road|planView|geometry||||||y|-46.148500|
1011|road|planView|geometry||||||hdg|2.410897|
1011|road|planView|geometry||||||length|9.800000|
1011|road|planView|geometry||||||s|9.800000|
1011|road|planView|geometry||||||x|43.148288|
1011|road|planView|geometry||||||y|-39.614035|
1011|road|planView|geometry||||||hdg|2.448430|
1011|road|planView|geometry||||||length|14.000000|
1011|road|planView|geometry|poly3|||||a|0.000000|
1011|road|planView|geometry|poly3|||||b|0.000000|
1011|road|planView|geometry|poly3|||||c|0.018760|
1011|road|planView|geometry|poly3|||||d|0.000466|
1011|road|planView|geometry||||||s|23.800000|
1011|road|planView|geometry||||||x|30.330847|
1011|road|planView|geometry||||||y|-34.618326|
1011|road|planView|geometry||||||hdg|3.096088|
1011|road|planView|geometry||||||length|13.800000|
1011|road|planView|geometry|poly3|||||a|0.000000|
1011|road|planView|geometry|poly3|||||b|0.000000|
1011|road|planView|geometry|poly3|||||c|0.018851|
1011|road|planView|geometry|poly3|||||d|0.000461|
1011|road|planView|geometry||||||s|37.600000|
1011|road|planView|geometry||||||x|17.261298|
1011|road|planView|geometry||||||y|-38.256151|
1011|road|planView|geometry||||||hdg|3.829246|
1011|road|planView|geometry||||||length|10.400000|
1011|road|planView|geometry|poly3|||||a|0.000000|
1011|road|planView|geometry|poly3|||||b|0.000000|
1011|road|planView|geometry|poly3|||||c|0.000000|
1011|road|planView|geometry|poly3|||||d|-0.000000|
1011|road|lanes|laneSection||||||s|0.000000|
1011|road|lanes|laneSection||||||singleSide|true|
1011|road|lanes|laneSection|center|lane||||type|driving|
1011|road|lanes|laneSection|center|lane||||id|0|
1011|road|lanes|laneSection|center|lane||||level|true|
1011|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1011|road|lanes|laneSection|center|lane|link|successor||id|0|
1011|road|lanes|laneSection|right|lane||||type|driving|
1011|road|lanes|laneSection|right|lane||||id|-1|
1011|road|lanes|laneSection|right|lane||||level|true|
1011|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1011|road|lanes|laneSection|right|lane|link|successor||id|-1|
1011|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1011|road|lanes|laneSection|right|lane|width|||a|2.949779|
1011|road|lanes|laneSection|right|lane|width|||b|-0.012855|
1011|road|lanes|laneSection|right|lane|width|||c|0.008745|
1011|road|lanes|laneSection|right|lane|width|||d|-0.000786|
1011|road|lanes|laneSection||||||s|10.800000|
1011|road|lanes|laneSection||||||singleSide|true|
1011|road|lanes|laneSection|center|lane||||type|driving|
1011|road|lanes|laneSection|center|lane||||id|0|
1011|road|lanes|laneSection|center|lane||||level|true|
1011|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1011|road|lanes|laneSection|center|lane|link|successor||id|0|
1011|road|lanes|laneSection|right|lane||||type|driving|
1011|road|lanes|laneSection|right|lane||||id|-1|
1011|road|lanes|laneSection|right|lane||||level|true|
1011|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1011|road|lanes|laneSection|right|lane|link|successor||id|-1|
1011|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1011|road|lanes|laneSection|right|lane|width|||a|2.841248|
1011|road|lanes|laneSection|right|lane|width|||b|-0.056795|
1011|road|lanes|laneSection|right|lane|width|||c|0.005153|
1011|road|lanes|laneSection|right|lane|width|||d|-0.000105|
1011|road|lanes|laneSection||||||s|37.600000|
1011|road|lanes|laneSection||||||singleSide|true|
1011|road|lanes|laneSection|center|lane||||type|driving|
1011|road|lanes|laneSection|center|lane||||id|0|
1011|road|lanes|laneSection|center|lane||||level|true|
1011|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1011|road|lanes|laneSection|center|lane|link|successor||id|0|
1011|road|lanes|laneSection|right|lane||||type|driving|
1011|road|lanes|laneSection|right|lane||||id|-1|
1011|road|lanes|laneSection|right|lane||||level|true|
1011|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1011|road|lanes|laneSection|right|lane|link|successor||id|-1|
1011|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1011|road|lanes|laneSection|right|lane|width|||a|2.999989|
1011|road|lanes|laneSection|right|lane|width|||b|0.196467|
1011|road|lanes|laneSection|right|lane|width|||c|-0.013939|
1011|road|lanes|laneSection|right|lane|width|||d|0.000088|
