id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1001|road||||||||name|J1|
1001|road||||||||length|34.100000|
1001|road||||||||id|1001|
1001|road||||||||junction|1|
1001|road|link|predecessor||||||elementType|road|
1001|road|link|predecessor||||||elementId|1|
1001|road|link|predecessor||||||contactPoint|start|
1001|road|link|successor||||||elementType|road|
1001|road|link|successor||||||elementId|2|
1001|road|link|successor||||||contactPoint|end|
1001|road|type|speed||||||max|8|
1001|road|type|speed||||||unit|m/s|
1001|road|type|||||||s|0.000000|
1001|road|type|||||||type|town|
1001|road|planView|geometry||||||s|0.000000|
1001|road|planView|geometry||||||x|14.106740|
1001|road|planView|geometry||||||y|-15.447306|
1001|road|planView|geometry||||||hdg|5.435369|
1001|road|planView|geometry||||||length|4.600000|
1001|road|planView|geometry|poly3|||||a|0.000000|
1001|road|planView|geometry|poly3|||||b|0.000000|
1001|road|planView|geometry|poly3|||||c|0.009060|
1001|road|planView|geometry|poly3|||||d|-0.004451|
1001|road|planView|geometry||||||s|4.600000|
1001|road|planView|geometry||||||x|16.908215|
1001|road|planView|geometry||||||y|-19.084687|
1001|road|planView|geometry||||||hdg|5.166035|
1001|road|planView|geometry||||||length|13.100000|
1001|road|planView|geometry|poly3|||||a|0.000000|
1001|road|planView|geometry|poly3|||||b|0.000000|
1001|road|planView|geometry|poly3|||||c|-0.019200|
1001|road|planView|geometry|poly3|||||d|-0.000608|
1001|road|planView|geometry||||||s|17.700000|
1001|road|planView|geometry||||||x|18.419705|
1001|road|planView|geometry||||||y|-31.867386|
1001|road|planView|geometry||||||hdg|4.501493|
1001|road|planView|geometry||||||length|10.600000|
1001|road|planView|geometry|poly3|||||a|0.000000|
1001|road|planView|geometry|poly3|||||b|0.000000|
1001|road|planView|geometry|poly3|||||c|-0.022675|
1001|road|planView|geometry|poly3|||||d|-0.000343|
1001|road|planView|geometry||||||s|28.300000|
1001|road|planView|geometry||||||x|13.658855|
1001|road|planView|geometry||||||y|-41.203208|
1001|road|planView|geometry||||||hdg|3.878217|
1001|road|planView|geometry||||||length|5.800000|
1001|road|planView|geometry|poly3|||||a|0.000000|
1001|road|planView|geometry|poly3|||||b|0.000000|
1001|road|planView|geometry|poly3|||||c|-0.001845|
1001|road|planView|geometry|poly3|||||d|0.000173|
1001|road|lanes|laneSection||||||s|0.000000|
1001|road|lanes|laneSection||||||singleSide|true|
1001|road|lanes|laneSection|center|lane||||type|driving|
1001|road|lanes|laneSection|center|lane||||id|0|
1001|road|lanes|laneSection|center|lane||||level|true|
1001|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1001|road|lanes|laneSection|center|lane|link|successor||id|0|
1001|road|lanes|laneSection|right|lane||||type|driving|
1001|road|lanes|laneSection|right|lane||||id|-1|
1001|road|lanes|laneSection|right|lane||||level|true|
1001|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1001|road|lanes|laneSection|right|lane|link|successor||id|-1|
1001|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1001|road|lanes|laneSection|right|lane|width|||a|3.128799|
1001|road|lanes|laneSection|right|lane|width|||b|0.052868|
1001|road|lanes|laneSection|right|lane|width|||c|0.029310|
1001|road|lanes|laneSection|right|lane|width|||d|-0.004695|
1001|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1001|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1001|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1001|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1001|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1001|road|lanes|laneSection||||||s|6.300000|
1001|road|lanes|laneSection||||||singleSide|true|
1001|road|lanes|laneSection|center|lane||||type|driving|
1001|road|lanes|laneSection|center|lane||||id|0|
1001|road|lanes|laneSection|center|lane||||level|true|
1001|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1001|road|lanes|laneSection|center|lane|link|successor||id|0|
1001|road|lanes|laneSection|right|lane||||type|driving|
1001|road|lanes|laneSection|right|lane||||id|-1|
1001|road|lanes|laneSection|right|lane||||level|true|
1001|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1001|road|lanes|laneSection|right|lane|link|successor||id|-1|
1001|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1001|road|lanes|laneSection|right|lane|width|||a|3.451305|
1001|road|lanes|laneSection|right|lane|width|||b|-0.093735|
1001|road|lanes|laneSection|right|lane|width|||c|0.014243|
1001|road|lanes|laneSection|right|lane|width|||d|-0.000404|
1001|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1001|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1001|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1001|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1001|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1001|road|lanes|laneSection||||||s|13.500000|
1001|road|lanes|laneSection||||||singleSide|true|
1001|road|lanes|laneSection|center|lane||||type|driving|
1001|road|lanes|laneSection|center|lane||||id|0|
1001|road|lanes|laneSection|center|lane||||level|true|
1001|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1001|road|lanes|laneSection|center|lane|link|successor||id|0|
1001|road|lanes|laneSection|right|lane||||type|driving|
1001|road|lanes|laneSection|right|lane||||id|-1|
1001|road|lanes|laneSection|right|lane||||level|true|
1001|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1001|road|lanes|laneSection|right|lane|link|successor||id|-1|
1001|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1001|road|lanes|laneSection|right|lane|width|||a|3.364014|
1001|road|lanes|laneSection|right|lane|width|||b|0.021632|
1001|road|lanes|laneSection|right|lane|width|||c|-0.001539|
1001|road|lanes|laneSection|right|lane|width|||d|0.000220|
1001|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1001|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1001|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1001|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
