id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
3|road||||||||name|road3|
3|road||||||||length|26.400000|
3|road||||||||id|3|
3|road||||||||junction|-1|
3|road|link|predecessor||||||elementType|road|
3|road|link|predecessor||||||elementId|-1|
3|road|link|predecessor||||||contactPoint|start|
3|road|link|successor||||||elementType|junction|
3|road|link|successor||||||elementId|1|
3|road|link|successor||||||contactPoint|end|
3|road|type|speed||||||max|13|
3|road|type|speed||||||unit|m/s|
3|road|type|||||||s|0.000000|
3|road|type|||||||type|town|
3|road|planView|geometry||||||s|0.000000|
3|road|planView|geometry||||||x|69.616500|
3|road|planView|geometry||||||y|-64.338000|
3|road|planView|geometry||||||hdg|2.355290|
3|road|planView|geometry||||||length|21.700000|
3|road|planView|geometry|poly3|||||a|0.000000|
3|road|planView|geometry|poly3|||||b|0.000000|
3|road|planView|geometry|poly3|||||c|0.001070|
3|road|planView|geometry|poly3|||||d|0.000001|
3|road|planView|geometry||||||s|21.700000|
3|road|planView|geometry||||||x|53.953287|
3|road|planView|geometry||||||y|-49.322759|
3|road|planView|geometry||||||hdg|2.400293|
3|road|planView|geometry||||||length|4.700000|
3|road|planView|geometry|poly3|||||a|0.000000|
3|road|planView|geometry|poly3|||||b|0.000000|
3|road|planView|geometry|poly3|||||c|0.002637|
3|road|planView|geometry|poly3|||||d|-0.000181|
3|road|lanes|laneSection||||||s|0.000000|
3|road|lanes|laneSection||||||singleSide|false|
3|road|lanes|laneSection|center|lane||||type|driving|
3|road|lanes|laneSection|center|lane||||id|0|
3|road|lanes|laneSection|center|lane||||level|true|
3|road|lanes|laneSection|center|lane|link|predecessor||id|0|
3|road|lanes|laneSection|center|lane|link|successor||id|0|
3|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
3|road|lanes|laneSection|center|lane|roadMark|||type|solid|
3|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
3|road|lanes|laneSection|center|lane|roadMark|||color|standard|
3|road|lanes|laneSection|center|lane|roadMark|||material|standard|
3|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
3|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
3|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
3|road|lanes|laneSection|left|lane||||type|driving|
3|road|lanes|laneSection|left|lane||||id|1|
3|road|lanes|laneSection|left|lane||||level|true|
3|road|lanes|laneSection|left|lane|link|predecessor||id|1|
3|road|lanes|laneSection|left|lane|link|successor||id|1|
3|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
3|road|lanes|laneSection|left|lane|width|||a|2.519411|
3|road|lanes|laneSection|left|lane|width|||b|0.016881|
3|road|lanes|laneSection|left|lane|width|||c|-0.001241|
3|road|lanes|laneSection|left|lane|width|||d|0.000006|
3|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
3|road|lanes|laneSection|left|lane|roadMark|||type|solid|
3|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
3|road|lanes|laneSection|left|lane|roadMark|||color|standard|
3|road|lanes|laneSection|left|lane|roadMark|||material|standard|
3|road|lanes|laneSection|left|lane|roadMark|||width|0.080000|
3|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
3|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
3|road|lanes|laneSection|right|lane||||type|driving|
3|road|lanes|laneSection|right|lane||||id|-1|
3|road|lanes|laneSection|right|lane||||level|true|
3|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
3|road|lanes|laneSection|right|lane|link|successor||id|-1|
3|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
3|road|lanes|laneSection|right|lane|width|||a|2.732467|
3|road|lanes|laneSection|right|lane|width|||b|0.006658|
3|road|lanes|laneSection|right|lane|width|||c|0.002073|
3|road|lanes|laneSection|right|lane|width|||d|-0.000063|
3|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
3|road|lanes|laneSection|right|lane|roadMark|||type|solid|
3|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
3|road|lanes|laneSection|right|lane|roadMark|||color|standard|
3|road|lanes|laneSection|right|lane|roadMark|||material|standard|
3|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
3|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
3|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
3|road|lanes|laneSection||||||s|8.000000|
3|road|lanes|laneSection||||||singleSide|false|
3|road|lanes|laneSection|center|lane||||type|driving|
3|road|lanes|laneSection|center|lane||||id|0|
3|road|lanes|laneSection|center|lane||||level|true|
3|road|lanes|laneSection|center|lane|link|predecessor||id|0|
3|road|lanes|laneSection|center|lane|link|successor||id|0|
3|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
3|road|lanes|laneSection|center|lane|roadMark|||type|solid|
3|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
3|road|lanes|laneSection|center|lane|roadMark|||color|standard|
3|road|lanes|laneSection|center|lane|roadMark|||material|standard|
3|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
3|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
3|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
3|road|lanes|laneSection|left|lane||||type|driving|
3|road|lanes|laneSection|left|lane||||id|1|
3|road|lanes|laneSection|left|lane||||level|true|
3|road|lanes|laneSection|left|lane|link|predecessor||id|1|
3|road|lanes|laneSection|left|lane|link|successor||id|1|
3|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
3|road|lanes|laneSection|left|lane|width|||a|2.578087|
3|road|lanes|laneSection|left|lane|width|||b|0.707517|
3|road|lanes|laneSection|left|lane|width|||c|-0.119823|
3|road|lanes|laneSection|left|lane|width|||d|-0.565518|
3|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
3|road|lanes|laneSection|left|lane|roadMark|||type|solid|
3|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
3|road|lanes|laneSection|left|lane|roadMark|||color|standard|
3|road|lanes|laneSection|left|lane|roadMark|||material|standard|
3|road|lanes|laneSection|left|lane|roadMark|||width|0.080000|
3|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
3|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
3|road|lanes|laneSection|right|lane||||type|driving|
3|road|lanes|laneSection|right|lane||||id|-1|
3|road|lanes|laneSection|right|lane||||level|true|
3|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
3|road|lanes|laneSection|right|lane|link|successor||id|-1|
3|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
3|road|lanes|laneSection|right|lane|width|||a|2.886345|
3|road|lanes|laneSection|right|lane|width|||b|0.025704|
3|road|lanes|laneSection|right|lane|width|||c|-0.000000|
3|road|lanes|laneSection|right|lane|width|||d|0.000000|
3|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
3|road|lanes|laneSection|right|lane|roadMark|||type|solid|
3|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
3|road|lanes|laneSection|right|lane|roadMark|||color|standard|
3|road|lanes|laneSection|right|lane|roadMark|||material|standard|
3|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
