id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1006|road||||||||name|J6|
1006|road||||||||length|51.100000|
1006|road||||||||id|1006|
1006|road||||||||junction|1|
1006|road|link|predecessor||||||elementType|road|
1006|road|link|predecessor||||||elementId|2|
1006|road|link|predecessor||||||contactPoint|start|
1006|road|link|successor||||||elementType|road|
1006|road|link|successor||||||elementId|4|
1006|road|link|successor||||||contactPoint|end|
1006|road|type|speed||||||max|8|
1006|road|type|speed||||||unit|m/s|
1006|road|type|||||||s|0.000000|
1006|road|type|||||||type|town|
1006|road|planView|geometry||||||s|0.000000|
1006|road|planView|geometry||||||x|11.363045|
1006|road|planView|geometry||||||y|-47.500343|
1006|road|planView|geometry||||||hdg|0.698759|
1006|road|planView|geometry||||||length|6.800000|
1006|road|planView|geometry|poly3|||||a|0.000000|
1006|road|planView|geometry|poly3|||||b|0.000000|
1006|road|planView|geometry|poly3|||||c|0.004943|
1006|road|planView|geometry|poly3|||||d|-0.000849|
1006|road|planView|geometry||||||s|6.800000|
1006|road|planView|geometry||||||x|16.620001|
1006|road|planView|geometry||||||y|-43.188870|
1006|road|planView|geometry||||||hdg|0.658417|
1006|road|planView|geometry||||||length|18.000000|
1006|road|planView|geometry|poly3|||||a|0.000000|
1006|road|planView|geometry|poly3|||||b|0.000000|
1006|road|planView|geometry|poly3|||||c|0.000273|
1006|road|planView|geometry|poly3|||||d|-0.000013|
1006|road|planView|geometry||||||s|24.800000|
1006|road|planView|geometry||||||x|30.863882|
1006|road|planView|geometry||||||y|-32.184234|
1006|road|planView|geometry||||||hdg|0.608562|
1006|road|planView|geometry||||||length|16.700000|
1006|road|planView|geometry|poly3|||||a|0.000000|
1006|road|planView|geometry|poly3|||||b|0.000000|
1006|road|planView|geometry|poly3|||||c|0.000327|
1006|road|planView|geometry|poly3|||||d|-0.000017|
1006|road|planView|geometry||||||s|41.500000|
1006|road|planView|geometry||||||x|44.572145|
1006|road|planView|geometry||||||y|-22.646567|
1006|road|planView|geometry||||||hdg|0.574286|
1006|road|planView|geometry||||||length|9.600000|
1006|road|planView|geometry|poly3|||||a|0.000000|
1006|road|planView|geometry|poly3|||||b|0.000000|
1006|road|planView|geometry|poly3|||||c|0.000000|
1006|road|planView|geometry|poly3|||||d|-0.000000|
1006|road|lanes|laneSection||||||s|0.000000|
1006|road|lanes|laneSection||||||singleSide|true|
1006|road|lanes|laneSection|center|lane||||type|driving|
1006|road|lanes|laneSection|center|lane||||id|0|
1006|road|lanes|laneSection|center|lane||||level|true|
1006|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1006|road|lanes|laneSection|center|lane|link|successor||id|0|
