id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
2|road||||||||name|road2|
2|road||||||||length|19.700000|
2|road||||||||id|2|
2|road||||||||junction|-1|
2|road|link|predecessor||||||elementType|road|
2|road|link|predecessor||||||elementId|-1|
2|road|link|predecessor||||||contactPoint|start|
2|road|link|successor||||||elementType|junction|
2|road|link|successor||||||elementId|1|
2|road|link|successor||||||contactPoint|end|
2|road|type|speed||||||max|13|
2|road|type|speed||||||unit|m/s|
2|road|type|||||||s|0.000000|
2|road|type|||||||type|town|
2|road|planView|geometry||||||s|0.000000|
2|road|planView|geometry||||||x|-5.113500|
2|road|planView|geometry||||||y|-57.670250|
2|road|planView|geometry||||||hdg|0.774001|
2|road|planView|geometry||||||length|14.300000|
2|road|planView|geometry|poly3|||||a|0.000000|
2|road|planView|geometry|poly3|||||b|0.000000|
2|road|planView|geometry|poly3|||||c|-0.004976|
2|road|planView|geometry|poly3|||||d|0.000127|
2|road|planView|geometry||||||s|14.300000|
2|road|planView|geometry||||||x|5.465661|
2|road|planView|geometry||||||y|-48.053134|
2|road|planView|geometry||||||hdg|0.706302|
2|road|planView|geometry||||||length|5.400000|
2|road|planView|geometry|poly3|||||a|0.000000|
2|road|planView|geometry|poly3|||||b|0.000000|
2|road|planView|geometry|poly3|||||c|-0.001595|
2|road|planView|geometry|poly3|||||d|0.000101|
2|road|lanes|laneSection||||||s|0.000000|
2|road|lanes|laneSection||||||singleSide|false|
2|road|lanes|laneSection|center|lane||||type|driving|
2|road|lanes|laneSection|center|lane||||id|0|
2|road|lanes|laneSection|center|lane||||level|true|
2|road|lanes|laneSection|center|lane|link|predecessor||id|0|
2|road|lanes|laneSection|center|lane|link|successor||id|0|
2|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
2|road|lanes|laneSection|center|lane|roadMark|||type|solid|
2|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
2|road|lanes|laneSection|center|lane|roadMark|||color|standard|
2|road|lanes|laneSection|center|lane|roadMark|||material|standard|
2|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
2|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
2|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
2|road|lanes|laneSection|right|lane||||type|driving|
2|road|lanes|laneSection|right|lane||||id|-1|
2|road|lanes|laneSection|right|lane||||level|true|
2|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
2|road|lanes|laneSection|right|lane|link|successor||id|-1|
2|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
2|road|lanes|laneSection|right|lane|width|||a|3.232366|
2|road|lanes|laneSection|right|lane|width|||b|0.027260|
2|road|lanes|laneSection|right|lane|width|||c|-0.002445|
2|road|lanes|laneSection|right|lane|width|||d|0.000080|
2|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
2|road|lanes|laneSection|right|lane|roadMark|||type|broken|
2|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
2|road|lanes|laneSection|right|lane|roadMark|||color|standard|
