id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1004|road||||||||name|J4|
1004|road||||||||length|45.500000|
1004|road||||||||id|1004|
1004|road||||||||junction|1|
1004|road|link|predecessor||||||elementType|road|
1004|road|link|predecessor||||||elementId|4|
1004|road|link|predecessor||||||contactPoint|start|
1004|road|link|successor||||||elementType|road|
1004|road|link|successor||||||elementId|1|
1004|road|link|successor||||||contactPoint|end|
1004|road|type|speed||||||max|8|
1004|road|type|speed||||||unit|m/s|
1004|road|type|||||||s|0.000000|
1004|road|type|||||||type|town|
1004|road|planView|geometry||||||s|0.000000|
1004|road|planView|geometry||||||x|52.944093|
1004|road|planView|geometry||||||y|-13.344874|
1004|road|planView|geometry||||||hdg|3.719055|
1004|road|planView|geometry||||||length|16.100000|
1004|road|planView|geometry|poly3|||||a|0.000000|
1004|road|planView|geometry|poly3|||||b|0.000000|
1004|road|planView|geometry|poly3|||||c|0.000364|
1004|road|planView|geometry|poly3|||||d|-0.000010|
1004|road|planView|geometry||||||s|16.100000|
1004|road|planView|geometry||||||x|39.475635|
1004|road|planView|geometry||||||y|-22.165420|
1004|road|planView|geometry||||||hdg|3.653116|
1004|road|planView|geometry||||||length|12.100000|
1004|road|planView|geometry|poly3|||||a|0.000000|
1004|road|planView|geometry|poly3|||||b|0.000000|
1004|road|planView|geometry|poly3|||||c|-0.021967|
1004|road|planView|geometry|poly3|||||d|-0.000717|
1004|road|planView|geometry||||||s|28.200000|
1004|road|planView|geometry||||||x|27.789904|
1004|road|planView|geometry||||||y|-24.265722|
1004|road|planView|geometry||||||hdg|2.980175|
1004|road|planView|geometry||||||length|11.600000|
1004|road|planView|geometry|poly3|||||a|0.000000|
1004|road|planView|geometry|poly3|||||b|0.000000|
1004|road|planView|geometry|poly3|||||c|-0.024390|
1004|road|planView|geometry|poly3|||||d|-0.000525|
1004|road|planView|geometry||||||s|39.800000|
1004|road|planView|geometry||||||x|17.670067|
1004|road|planView|geometry||||||y|-19.004304|
1004|road|planView|geometry||||||hdg|2.374641|
1004|road|planView|geometry||||||length|5.700000|
1004|road|planView|geometry|poly3|||||a|0.000000|
1004|road|planView|geometry|poly3|||||b|0.000000|
1004|road|planView|geometry|poly3|||||c|-0.005835|
1004|road|planView|geometry|poly3|||||d|0.000342|
1004|road|lanes|laneSection||||||s|0.000000|
1004|road|lanes|laneSection||||||singleSide|true|
1004|road|lanes|laneSection|center|lane||||type|driving|
1004|road|lanes|laneSection|center|lane||||id|0|
1004|road|lanes|laneSection|center|lane||||level|true|
